0.22067940035582764,0.7654035225752726,0.08530493284657265,0.3191228508866099,0.36763265457728744,0.1543985177147718
0.13639809618525262,0.270496764382567,0.1500883938365184,0.6351392070448496,0.5358297008890006,0.01787971373497621
0.7103382615915976,0.0731580963125888,0.270449168687111,0.8847334110462304,0.5918044267420295,0.41352352034270756
0.22417876511840118,0.9395547909829138,0.6812821990031819,0.6611615959747593,0.4972013230789938,0.3893163957335356
0.08437329870515123,0.8911715678802131,0.9224873559944384,0.5495893264141861,0.12627987956141185,0.7850092503849819
0.027812974314475186,0.9142897934130296,0.6501476841134199,0.5017303471828752,0.9127353232395174,0.7413269282941629
0.27433869192949406,0.627629116849486,0.6773004420500602,0.11154090264291239,0.37617011734758404,0.5025759702029743
0.004495912758663928,0.9732264266959121,0.1421285553156475,0.6752763869246531,0.3618848514571792,0.8807906530085353
0.9977325382608813,0.9704213308735965,0.1509633377729409,0.3082671022909418,0.6654815711911095,0.6416990503811448
0.48743045255792095,0.4475101260819129,0.8414982477036502,0.9739381433351582,0.2082759519440176,0.9453169408152331
0.46804743266154447,0.17384214834520706,0.3060875139514665,0.9442581141523065,0.014417377916634999,0.6960140197671993
0.33384226677644924,0.08395947376027532,0.8357306794334625,0.3858710635556235,0.68647942512161,0.33655439324252034
0.8353749675312705,0.9270736388985147,0.5560084117175216,0.8044017815125535,0.4196860486995058,0.8742415730209461
0.3110602577011299,0.6659046863362907,0.1097823165269941,0.2338682505517201,0.25547925532365806,0.8184561278796125
0.2971237311281584,0.08937289624055028,0.42071992985075,0.8892281372401597,0.9737667903600008,0.19489232616804075
0.9558117957203911,0.5883048370048187,0.7719550972253623,0.8068425049178214,0.7333140894192505,0.54507790788513
0.6675887811218575,0.8789676879628407,0.19155642020350927,0.987451048258105,0.8009863184946342,0.5275419901546747
0.34961935504108144,0.025112255689134444,0.654779178086557,0.9150416741878196,0.26135998768342505,0.1719953671804893
0.5995952656133147,0.42827910152155635,0.5538522841765802,0.5233031564526113,0.3613499022204054,0.26616253109461235
0.5884540545677158,0.4727781500945969,0.5056963151039093,0.5864012887624437,0.8201439903639995,0.8811741388460951
0.3220722943245719,0.7454761595291229,0.5494457162541501,0.11420912367932134,0.9379732168228249,0.10126345382455851
0.03137311191585013,0.23087649069125338,0.6175307366434212,0.35606232503305824,0.19593587593069658,0.031011572545658422
0.9889496754159408,0.25632350563783246,0.03322005174381781,0.3579079950966316,0.6472432333566092,0.6334050226875205
0.9488314896184114,0.815141611712243,0.6032597412335702,0.7849935803232608,0.06743674629704544,0.33499324935284336
0.014228374350585321,0.786306559954253,0.3564823316454444,0.9976294288990281,0.8927415422724094,0.019601210635271482
0.3700660285524217,0.682291711688567,0.9332781095929297,0.8071572026883431,0.8214631026376736,0.058389402408158486
0.7054273101726785,0.5391724945813059,0.11399016928730377,0.06966564957535631,0.024960980533066696,0.07403546820633108
0.7396933657315361,0.08655737227806899,0.19675284926435468,0.276841917930693,0.4244537370556505,0.08461196440130458
0.7984276635294979,0.16521376596257298,0.6159702278085375,0.025320929770220768,0.769486731321779,0.31990071467139514
