0.44762830982644014,0.019164653901103557,0.37901403947636925
0.48449223915416334,0.2256354863655518,0.5285262474503916
0.30647140069329465,0.08464415390803023,0.6107698261308027
0.6663875198925882,0.02352148103847969,0.4925859817719812
0.46276148775586323,0.011060262873825532,0.2141912420337698
0.7152065918047636,0.11091471770490592,0.22384692486964805
0.8095725846958206,0.06764854318833992,0.34759440473825837
0.907157083455005,0.10142453804670529,0.17387533944995545
0.5232902099534027,0.48292855939171414,0.5677289343752321
0.9763938322555022,0.2525176410314569,0.3744528079556488
0.1134715622098455,0.20032555329124788,0.7026952320216765
0.3910683467404591,0.4036735954835882,0.6265283966853993
0.8141669118112156,0.3408471167003588,0.08808931220146354
0.8804480443462527,0.010213163116758801,0.5634918499528669
0.5507951341950484,0.07495106488799971,0.6162800031829081
0.805135022706271,0.22293844713513522,0.2923202815268555
0.9838726469264392,0.28943165927715947,0.08714571319969039
0.6673276735518096,0.3053712142104317,0.28319613110640135
0.7295527507671224,0.23749553284683747,0.6033285610172274
0.5041345449735946,0.2093489122498386,0.26247211854256486
0.4042254764228894,0.42322797362457254,0.36829289941572685
0.9228845680175912,0.48241275781522686,0.16587947695716795
0.853316772588712,0.025685305234939143,0.041863759925138355
0.6924855100797276,0.09319853437605236,0.045743039794010676
0.7151853821006235,0.3448189380810297,0.46350186865912235
0.4752491360234997,0.10593314988614902,0.05725871308062582
0.42080611369982956,0.12048404465694458,0.7703230929373921
0.730411875968622,0.002990740792965324,0.6412247117524225
0.6015794207131483,0.006044156613266891,0.30150052087254375
0.6709326162233824,0.1937704189048674,0.4562853411056855
0.7596641292577682,0.42896440272127256,0.267091417167009
0.8626676679878246,0.4682016169427746,0.39280220392851084
0.778741074185816,0.215609008923313,0.010077858981385565
0.9485053113894716,0.3553655946693792,0.25401443038292604
0.5034543318397686,0.4329353185141326,0.07665330350609104
0.6665587050311055,0.46094450379799523,0.6668820458790806
0.9440365132209171,0.357108467708203,0.4882901219233332
0.6683143683061487,0.2853269500566498,0.11724758049601476
0.9692884354262171,0.6178584704921066,0.5474009731415868
0.6730329475683633,0.24629158565317497,0.7627352857237912
0.2822950046453539,0.3691059546101283,0.8096803648343566
0.8012530723844153,0.48415633734027963,0.0320132404639383
0.5436881274939861,0.28051383115882267,0.8658480890353264
0.5417222412927084,0.64667420767988,0.026042209624085842
0.8066879301449615,0.14033838426100773,0.49573231662848694
0.25892931621866216,0.3693702808725361,0.5607265246395857
0.4220612774712995,0.27241022325672537,0.13608283206808125
0.4506019783740658,0.6030094994847467,0.22679418362519288
0.33561669489876245,0.4044459958494343,0.157614910221493
0.596663712170322,0.5333079218424895,0.4285280419021731
0.653928635453458,0.5089993907472079,0.18953242140276633
0.8311752913416663,0.532756306649089,0.7012900433687906
0.985538436950146,0.4845204206517951,0.619304939026334
0.30331010681159426,0.29789529323977004,0.42430129160233665
0.288968380891938,0.08844636457937381,0.09918168525260085
0.5016836844920078,0.4835161913636481,0.7876474311754035
0.29010055915814287,0.5798829867878802,0.9143710286008684
0.04966998987537541,0.018561741535004783,0.49622192699236545
0.8976639957731167,0.6189734153832487,0.24083382396043326
0.8171552520519558,0.7411490726549085,0.08111864209489993
0.16856103094911712,0.4972924070193572,0.6794010144030245
0.5594031888552651,0.7281167322693667,0.19452908888711357
0.18960609970770456,0.3208135601500116,0.1796650739853027
0.5516310473300194,0.41876879015289376,0.3045846634473963
0.3462208746169033,0.6075529372620831,0.6623824292559188
0.9066423649967376,0.24267239809878766,0.6504142681423755
0.2582573010715524,0.21380703074272747,0.2991723753731532
0.6850500913033306,0.5618298942385576,0.8100681326963346
0.7996023664195314,0.12913472138290302,0.71551914439708
0.9714916948887404,0.7049678466203567,0.0588402121884799
0.6539987384448573,0.42817753937701486,0.044322698821311804
0.16817479849315203,0.5077163229890609,0.2570668230412537
0.834048182678301,0.6378427629635044,0.9699747019657561
