0.7591019534759998,0.34374376583624167,0.3965582417829167,0.001053388427138674
0.8985802799743599,0.6524956381508934,0.07222352830308124,0.10609687192769508
0.5586568768185396,0.7293872360913336,0.3943404109341023,0.15881560114631899
0.5198245508911786,0.5019863243407263,0.11587273504385119,0.34939017437251424
0.9936229551070471,0.7823853496835523,0.521917419216205,0.04677702455386319
0.17081641000174747,0.8342470292585913,0.26699555149219745,0.7178286306613031
0.42829493181372547,0.43888146863082067,0.5034952397137411,0.512706056417118
0.8062697308232213,0.36226622953689636,0.7811931919785084,0.12281880490666616
0.01609767436759968,0.3608833544486817,0.43880997842499175,0.13642365085329822
0.7280205105018049,0.9875239995008976,0.5069635917959017,0.536693998750922
0.42745095704236974,0.22257318959124633,0.10856711613014408,0.026709656593319815
0.89048160748241,0.7382564990698841,0.9418704089992278,0.1720503592329725
0.7815037843969428,0.18235307666486578,0.2701650082502701,0.3866702887676784
0.9130676931055253,0.46242176916947475,0.4488753159902845,0.6970745758471103
0.3648482716115726,0.6657534476606721,0.8113642432920065,0.34627016768230334
0.7457989148892431,0.29338362050018346,0.052580538413023764,0.9020160768010176
0.11532593421402292,0.8669041131004427,0.29257606200449443,0.3235231192257432
0.034556505131746046,0.2131955356934197,0.6490116203110432,0.49262884164927345
0.8379626255231308,0.6139508890026125,0.975683513323957,0.6823521546908187
0.5855988776678649,0.9613435601474084,0.0022764686588467864,0.028601728590001624
0.3568012463162227,0.10100497984552381,0.41695602005484145,0.7662637562818476
0.39322484495790777,0.16163757715811877,0.834209851596013,0.42042017606823234
0.9074056529264612,0.04811684771053559,0.9287413756821886,0.41298719294798913
0.44811887663596506,0.9942273892647403,0.8525197647712287,0.8884497468367151
0.021401458754456343,0.4384834166909995,0.5470589772638053,0.9503811953743904
0.32753197336842643,0.2089008895165737,0.0013819150434532523,0.6868258611369185
0.306783511147357,0.47901851751587393,0.2695736206527638,0.8849422102405653
0.7476616438193507,0.11521711669011338,0.6406821108016805,0.6655250314158571
0.0842263046381308,0.3597933115026462,0.869618599443648,0.1729243647201475
0.5334469751880948,0.052451621929316294,0.5982537426616282,0.101326451025751
0.9158625243824519,0.9391584305170639,0.16111309143752053,0.4527406612463609
0.017061592948392934,0.5484808343127251,0.9773626020694193,0.6590133075489543
0.024704911159198928,0.9786324292197942,0.8958911037140538,0.3031886570992442
0.7500763198472394,0.9767173407644166,0.3953552922232788,0.9997638012322941
0.6237610868346704,0.34565155730331865,0.565222781396748,0.9665390735410553
0.5832093435289674,0.9696134045703148,0.051556335261783715,0.8097462553477818
