0.2096305824304313,0.445859749937521,0.6086948915145257,0.8170825007739312,0.5779567634708497
0.720695991883951,0.4592967538587883,0.3499138443135113,0.6112285061221802,0.29386829722667634
0.010753469225622758,0.8642197063765211,0.8658972266113292,0.441840148826654,0.185340365227757
0.6016524798746572,0.24771708453386762,0.6279461934073977,0.8765927173361157,0.003385552459186869
0.4710590744099694,0.4034879479765166,0.18266968533257968,0.9582974792037431,0.9589954473882483
0.290383497244716,0.14528561397077935,0.6657771065355508,0.49462100398633135,0.3370874330869962
0.5695088641766026,0.28018533767010484,0.5433175546101513,0.5995304788472111,0.8934391707856416
0.40083354024757356,0.8249948207395146,0.4166396524147921,0.2783027927901259,0.7825838095341423
0.8401160634889804,0.8888176396115759,0.3065666865779134,0.9146159498093673,0.8222446036628026
0.04828127026330514,0.4454742309245536,0.3267840545299583,0.5323841152640842,0.94645063799126
0.8910966701121993,0.08863496931794557,0.5919938410231463,0.9802645287320416,0.9727906259681469
0.3517950892612774,0.7217400226915591,0.044591160730089285,0.9729382929619026,0.32388561461824994
0.9499002899138174,0.25051145744215153,0.011399118964477373,0.9446531622398413,0.8005676068267574
0.3739174190188342,0.7233194282538693,0.9176084251833938,0.42803823219199977,0.5554886351945932
0.22929832447111836,0.01629662789333458,0.027758574071225534,0.3937233568714832,0.607588581869146
0.5859960356370084,0.13865887515355074,0.7380347505013509,0.22976747495046201,0.6367210553621359
0.6587708566923696,0.8365754254950973,0.7760760950769727,0.05699632596741655,0.6164316948029362
0.1247259824669244,0.177574185254899,0.4033148460326453,0.9741508674734299,0.11753939362951449
0.025716828241661827,0.9278997585254065,0.19025458410160626,0.5943073029433561,0.6175527843318953
0.811350360642754,0.8470611340282606,0.6391000673990862,0.5147786909824995,0.23964835969302156
0.08439147672050282,0.26340120000244627,0.31816064077647366,0.05620471733772603,0.15318925848979797
0.3730935825456974,0.869243770062581,0.01909176670274214,0.15218889013615597,0.4594516497607518
0.808375179394543,0.07021593375869087,0.09862383617062587,0.19984588629994432,0.7060469316670154
0.8276681874059072,0.8657149927085703,0.22368112971592585,0.2638978552286222,0.5308445723957387
0.2341624196820551,0.8957925961738279,0.4280249096925324,0.26857547861984826,0.13880300123317063
0.5460667397328367,0.09990123009979202,0.37733142882545856,0.9540678987199998,0.4167860771088811
0.9642145239274805,0.20067230913941997,0.8903880350782649,0.5799316124291385,0.769005454999248
0.19745241501789615,0.9817050393760428,0.8678858815031025,0.8770443116465034,0.439002913711677
0.7883221582587813,0.8381340551265809,0.8777700560117434,0.8834120284019821,0.5251484714504115
0.3002427441123438,0.9566245534959117,0.5432698167134087,0.816543068465233,0.9130590992012371
0.6645225616869734,0.025498016914041466,0.19151641078259157,0.37061057010937665,0.014648926279470509
0.09145837873075241,0.5102705549311284,0.0552354893345417,0.4712464872874814,0.20801545611337868
0.9326658099037297,0.44090640265036635,0.3111586032659379,0.19790163941682995,0.0028553533506849235
0.17566790354058248,0.5228296337021083,0.12989003784861147,0.02048293773571913,0.775137107342875
0.8940160227514111,0.327751182334556,0.8193011302417957,0.505714831610256,0.1260214914957355
0.20924851147107768,0.3821114071459787,0.8755187597042485,0.4623134826514494,0.9594451684884762
0.0006301793374189624,0.47270807800879744,0.790466653121487,0.14373555852056252,0.5870917425322824
0.9735031051444697,0.9306622918042695,0.8036197280694012,0.053843886272098185,0.0764026437313022
0.8476631011780236,0.8022603147412953,0.8814769698768714,0.4976369160700572,0.9447895033146914
0.7892248959133903,0.8261181537805133,0.050528370855806304,0.6060092375232551,0.08489231399497293
0.18699556045222143,0.022967712095860834,0.4172362525938613,0.07570100271934704,0.6424633090163432
