0.42135969956127767,0.8344709914254097,0.42460644237140654,0.29006088899841553,0.41022310895343417,0.20379117103632235,0.3749083047513222
0.20022382235697264,0.2659115415506287,0.6335663882606963,0.15780711276852705,0.14536222024251733,0.2542408531266869,0.5709976018892884
0.18119945479015134,0.008048661483248676,0.3517337542773003,0.2180952724580477,0.43370668066032475,0.17768711118801767,0.2821757493028136
0.3778769949302724,0.6432438274659145,0.522815092558137,0.5812281210902922,0.7059575193339727,0.1605596386183709,0.6105891755030912
0.26943058030689426,0.2247382811208078,0.34569532825517457,0.08867553084201268,0.054789209483992574,0.6735859266379972,0.2103649334443037
0.183726309780181,0.6348362907525932,0.7161078671529597,0.8637743416320085,0.5125191138309197,0.3980177462056437,0.5366340908169076
0.6183526764907454,0.99267322114631,0.7371056393556693,0.14650729617272734,0.18215851762920643,0.15717603399552524,0.16086502395455632
0.3096465490562041,0.2641253658852196,0.7464287887990463,0.30948536445287683,0.4664432931112896,0.2868038241043117,0.9570227462216162
0.03627664350613416,0.876383491492474,0.10461404152190723,0.8558903971313357,0.3077616216738881,0.5805440206805081,0.46103448481113496
0.37773493172506006,0.9146876260368076,0.9560753400151512,0.403279151651117,0.10109200748295272,0.7299628912750407,0.7308925919366528
0.8992250183584699,0.5084886836758438,0.828011369825472,0.3898384477220558,0.14570213902373436,0.5778850151771001,0.3128899508936831
0.7451123453209614,0.6625174982097097,0.6914437296495324,0.0014499422230132564,0.02197392567423137,0.2669459204137798,0.42337715086370536
0.04125494902253121,0.9688952081038831,0.9424309979716714,0.1446463943880001,0.5615936421446148,0.7583688466483558,0.8217524089436086
0.32582095839825864,0.31394222935542304,0.6746972567859049,0.18545860579536544,0.7342429242690373,0.5656182355528065,0.44213356030946666
0.7031855307737362,0.543231047019439,0.8363067139493702,0.7345772266771473,0.8540111550029865,0.0693127236168833,0.6161339945289714
0.9826525430063604,0.8399387100017544,0.5849799459719174,0.8307712971151637,0.25314603943992253,0.6712018294597222,0.5077935742315847
0.1664857422427883,0.40614235333760584,0.9710055248045362,0.3226290192071519,0.23272235483265002,0.7132893917896472,0.926825942578998
0.38066524899356713,0.8788308247139289,0.10200465535282316,0.7876240920780048,0.9290202292734129,0.41370881347116006,0.4522841792323221
0.4771884352336251,0.04146535082963395,0.8321860837182237,0.01108394673610577,0.7496064897251165,0.22542429715241397,0.15814947411221802
0.7009754981640148,0.635382731575007,0.14994649716569675,0.6309145629580467,0.7345732543181261,0.45790901175678167,0.7768797664012117
0.28062346457473664,0.7173071621138463,0.9078288054653978,0.49832552878715225,0.6884668477789514,0.46385409681248135,0.31774228881240113
0.6118724174097763,0.23460203917904815,0.5026442864454862,0.5932378195960282,0.5998433006169879,0.5239892448231098,0.6454925955929133
0.6945789374541707,0.17972144161097992,0.40235434233620804,0.6894751380086683,0.10840633068164712,0.6800143661909939,0.49589958317322896
0.30721065525636304,0.11127602929215907,0.2641056029809811,0.3675090717317536,0.6729902484028675,0.5123078625149231,0.9419549569915934
0.37897685816844356,0.4011924109693013,0.18829151975084568,0.8364720875811904,0.4506711487905852,0.38733352956011147,0.24430485559612736
0.577003488927834,0.8217965646043867,0.3197242236136268,0.31155286180583647,0.8996462733013417,0.46515957800567964,0.3749657872263759
0.4549813033982573,0.30303710885023843,0.829877426884656,0.46360592085641156,0.975655654085331,0.8304060757628465,0.8882095620794677
0.7946770654947763,0.8807245949006034,0.7348666006301486,0.26045625238667647,0.5499894368583975,0.35744172259665535,0.7184879620381406
0.11571803403372986,0.00766159270059712,0.5738846102613656,0.21441647428976088,0.2652508274136162,0.9622296905128236,0.5652433917395394
0.8197174090128058,0.9187775489281379,0.8918859175968284,0.23332557199737752,0.45318313944690797,0.6957473114869479,0.352121354301521
0.01569025009308167,0.7179650449122721,0.04518919211189637,0.37666713305987354,0.4875834679069597,0.8190213036340678,0.7182523367137763
0.07090146384099422,0.9974793200037884,0.4245980084891648,0.18247610744108106,0.7353420678761315,0.34237126048804833,0.6902121839661839
0.42338574604187207,0.5615691484300224,0.004975391492011039,0.5985708544380379,0.6782200931087243,0.118640611866613,0.5192491241909503
0.9096756233007923,0.22711237573594428,0.7614002624516301,0.5212729972202796,0.4243910488513399,0.8575798720213134,0.7946680551380376
0.9561094511215665,0.45330704165229174,0.23824923232504402,0.853644236030956,0.9937198877062832,0.2571159230438868,0.9173387517107197
0.4797232976102189,0.10603974375977684,0.2257793609059877,0.2856500572927305,0.27021053750650026,0.9748601016868016,0.5482598512511881
0.20963905633717952,0.38567287450835935,0.3350727128346169,0.7711248180987229,0.21852322974501148,0.034059958995958844,0.8740288201869568
0.16583550343332598,0.2338146062469795,0.5328885081513145,0.7832187852029592,0.5692671929085009,0.7977484314000929,0.5947497963171678
0.3177230543911747,0.7921611820967391,0.02232743374250512,0.25621537809559425,0.4677110866756251,0.020321009776851945,0.06644102671674179
0.7925622194126158,0.6269949115169653,0.5044247299870828,0.46304430605367497,0.6668967497309394,0.8063070321597285,0.34056633337148684
